collection_timestamp,collection_time_npt,data_source,record_id,market_open,collection_method,market_schedule,symbol,ltp,cp,pointchange,percentagechange,securityname,securityid,nepse_index,float_index,sensitive_index,sensitive_float_index,supplylist,demandlist,total_endpoints_collected,endpoints_collected,github_run_number
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_1,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SIPD,1216.8,,158.7,15.0,Shikhar power Development Limited,9329.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_2,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,PSF,12.99,,0.69,5.61,Prabhu Select Fund,4947.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_3,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,HBLD86,1133.0,,33.0,3.0,"Himalayan Bank Limited Bond, 2086",9137.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_4,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,HLICF,9.29,,0.26,2.88,HLI Large Cap Fund,9290.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_5,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,CBLD88,1185.0,,30.0,2.6,Civil Bank Debenture 2088,8043.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_6,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,GRDBL,1145.0,,26.2,2.34,Green Development Bank Ltd.,2744.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_7,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,HHL,391.9,,8.9,2.32,Himalayan Hydropower Limited,8076.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_8,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NABILD87,1200.0,,26.0,2.21,9% Nabil Debenture 2087,9238.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_9,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,LUK,10.12,,0.2,2.02,Laxmi Unnati Kosh,2902.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_10,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,BBC,4890.0,,91.0,1.9,Bishal Bazar Company Limited,156.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_11,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,TSHL,650.0,,11.9,1.86,Three Star Hydropower Limited,9194.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_12,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,BNHC,331.8,,5.8,1.78,Buddha Bhumi Nepal Hydropower Company Limited,8032.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_13,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NBF3,10.04,,0.17,1.72,Nabil Balanced Fund-3,8024.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_14,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SFEF,10.12,,0.17,1.71,Sunrise Focused Equity Fund,9154.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_15,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,RMF1,9.75,,0.16,1.67,RBB Mutual Fund 1,4968.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_16,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NRIC,914.0,,14.0,1.56,Nepal Reinsurance Company Limited,2881.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_17,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NABBC,1229.0,,18.0,1.49,Narayani Development Bank Limited,172.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_18,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SINDU,760.0,,10.0,1.33,Sindhu Bikash Bank Ltd,561.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_19,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NABIL,526.0,,6.8,1.31,Nabil Bank Limited,131.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_20,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SBID83,1080.0,,13.3,1.25,10.25% Nepal SBI Bank Debenture 2083,8110.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_21,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,MDB,603.9,,6.9,1.16,Miteri Development Bank Limited,371.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_22,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,TAMOR,443.1,,4.6,1.05,Sanima Middle Tamor Hydropower Limited,9156.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_23,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,MABEL,680.0,,7.0,1.04,Mabilung Energy Limited,9287.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_24,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,KSBBL,485.0,,5.0,1.04,Kamana Sewa Bikas Bank Limited,459.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_25,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NLICL,590.0,,6.0,1.03,National Life Insurance Co. Ltd.,178.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_26,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,RBBD83,1046.0,,10.5,1.01,8.5% RBBL Debenture 2083,8003.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_27,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SAPDBL,846.2,,8.2,0.98,Saptakoshi Development Bank Ltd,2860.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_28,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,KBLD89,1225.0,,11.8,0.97,11% KBL Debenture 2089,8127.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_29,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,LBLD88,1110.0,,10.0,0.91,8.5% Laxmi Bank Debenture 2088,5984.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_30,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,RURU,666.0,,5.9,0.89,Ru Ru Jalbidhyut Pariyojana Limited,2935.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_31,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,EDBL,585.0,,5.1,0.88,Excel Development Bank Ltd.,274.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_32,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,API,343.9,,2.9,0.85,Api Power Company Ltd.,697.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_33,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NTC,878.0,,7.0,0.8,Nepal Doorsanchar Company Limited,307.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_34,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,DOLTI,379.0,,3.0,0.8,Dolti Power Company Limited,9170.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_35,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,RAWA,635.0,,5.0,0.79,Rawa Energy Development Limited,9181.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_36,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,CHDC,2332.0,,17.5,0.76,CEDB Holdings Limited,3946.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_37,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,UMRH,539.5,,3.9,0.73,United IDI Mardi RB Hydropower Limited.,2914.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_38,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,USHEC,486.2,,3.2,0.66,Upper Solu Hydro Electric Company Limited,8104.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_39,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,HRL,681.0,,3.9,0.58,Himalayan Reinsurance Limited,9234.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_40,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SAHAS,618.0,,3.3,0.54,Sahas Urja Limited,8021.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_41,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,GMFIL,469.0,,2.5,0.54,Guheshowori Merchant Bank & Finance Co. Ltd.,263.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_42,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NFS,599.0,,3.0,0.5,Nepal Finance Ltd.,194.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_43,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SHINE,406.0,,2.0,0.5,Shine Resunga Development Bank Ltd.,473.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_44,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,GBBL,408.0,,2.0,0.49,Garima Bikas Bank Limited,417.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_45,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,DDBL,834.0,,4.0,0.48,Deprosc Laghubitta Bittiya Sanstha Limited,166.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_46,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,JBLB,1284.0,,6.0,0.47,Jeevan Bikas Laghubitta  Bittya Sanstha Ltd,4951.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_47,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,AVYAN,1099.0,,5.0,0.46,Aviyan Laghubitta Bittiya Sanstha Limited,8117.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_48,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SMPDA,851.0,,3.9,0.46,Sampada Laghubitta Bittiya Sanstha Limited,2896.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_49,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,MKCL,1336.0,,6.0,0.45,Muktinath Krishi Company Limited,9230.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_50,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SNLI,455.0,,2.0,0.44,Sun Nepal Life Insurance Company Limited,9201.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_51,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SBL,389.0,,1.7,0.44,Siddhartha Bank Limited,145.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_52,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,PURE,943.0,,4.0,0.43,Pure Energy Limited,9258.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_53,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,MEN,588.5,,2.5,0.43,Mountain Energy Nepal Limited,2913.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_54,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NICGF2,9.4,,0.04,0.43,NIC ASIA Growth Fund-2,9236.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_55,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,LBBL,488.0,,2.0,0.41,Lumbini Bikas Bank Ltd.,358.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_56,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,KPCL,497.0,,2.0,0.4,Kalika power Company Ltd,2787.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_57,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SHINED,1110.1,,4.3,0.39,Shine Resunga Debenture,9286.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_58,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NLIC,773.9,,2.9,0.38,Nepal Life Insurance Co. Ltd.,187.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_59,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,AHPC,284.0,,1.0,0.35,Arun Valley Hydropower Development Co. Ltd.,360.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_60,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,RFPL,375.2,,1.2,0.32,River Falls Power Limited,8066.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_61,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,GBILD84/85,1140.0,,3.3,0.29,"Global IME Bank Debenture, 2084/85",9168.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_62,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,GBBD85,1075.0,,3.1,0.29,"Garima Debenture, 2085",8033.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_63,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SBD87,1085.0,,3.0,0.28,8.5% Sanima Debenture 2087,2922.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_64,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NHDL,638.0,,1.8,0.28,Nepal Hydro Developers Ltd.,2769.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_65,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,TRH,750.0,,2.0,0.27,Taragaon Regency Hotel Limited,148.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_66,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SPIL,710.9,,1.9,0.27,Siddhartha Premier Insurance Limited,182.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_67,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NUBL,679.5,,1.5,0.22,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,163.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_68,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NGPL,448.0,,1.0,0.22,Ngadi Group Power Ltd.,2743.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_69,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,PROFL,447.0,,1.0,0.22,Progressive Finance Limited,338.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_70,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SADBL,416.9,,0.9,0.22,Shangrila Development Bank Ltd.,472.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_71,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,EBL,699.5,,1.5,0.21,Everest Bank Limited,137.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_72,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,OHL,700.0,,1.5,0.21,Oriental Hotels Limited,149.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_73,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,OMPL,1184.2,,2.4,0.2,Om Megashree Pharmaceuticals Limited,9256.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_74,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SANIMA,352.5,,0.7,0.2,Sanima Bank Limited,171.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_75,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,GUFL,518.0,,1.0,0.19,Gurkhas Finance Ltd.,204.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_76,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NMFBS,1107.0,,2.0,0.18,National Laghubitta Bittiya Sanstha Limited,2746.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_77,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NIFRAGED,1033.4,,1.4,0.14,Nifra Green Energy Debenture 6% - 2088/89,9261.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_78,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SMATA,778.0,,1.1,0.14,Samata Gharelu Laghubitta Bittiya Sanstha Limited,2761.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_79,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,UAIL,445.6,,0.6,0.13,United Ajod Insurance Limited,180.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_80,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,GILB,1114.1,,1.1,0.1,Global IME Laghubitta Bittiya Sanstha Ltd.,705.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_81,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NICL,486.0,,0.5,0.1,Nepal Insurance Co. Ltd.,176.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_82,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,HDL,1150.0,,1.0,0.09,Himalayan Distillery Limited,235.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_83,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,LEC,230.4,,0.2,0.09,Liberty Energy Company Limited,2903.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_84,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,CBBL,910.7,,0.7,0.08,Chhimek Laghubitta Bittiya Sanstha Limited,164.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_gainers,top_gainers_85,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SGHC,382.3,,0.3,0.08,Swet-Ganga Hydropower & Construction Limited ,8100.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
