collection_timestamp,collection_time_npt,data_source,record_id,market_open,collection_method,market_schedule,symbol,ltp,cp,pointchange,percentagechange,securityname,securityid,sensitive_float_index,nepse_index,sensitive_index,float_index,supplylist,demandlist,total_endpoints_collected,endpoints_collected,github_run_number
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_91,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SWASTIK,2515.0,,-35.0,-1.37,Swastik Laghubitta Bittiya Sanstha Limited,9295.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_92,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NIMB,202.0,,-2.8,-1.37,Nepal Investment Mega Bank Limited,132.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_93,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,LEC,227.1,,-3.1,-1.35,Liberty Energy Company Limited,2903.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_94,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,BHDC,460.4,,-6.1,-1.31,Bindhyabasini Hydropower Development Company Limited,8075.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_95,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SEF,9.77,,-0.13,-1.31,Siddhartha Equity Fund,2770.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_96,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,JBBL,367.0,,-4.8,-1.29,Jyoti Bikas Bank Limited,418.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_97,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NRM,402.2,,-5.2,-1.28,Nepal Republic Media Limited,9183.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_98,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,RAWA,622.0,,-8.0,-1.27,Rawa Energy Development Limited,9181.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_99,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,ADBL,312.0,,-4.0,-1.27,Agricultural Development Bank Limited,397.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_100,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,BARUN,343.3,,-4.3,-1.24,Barun Hydropower Co. Ltd.,686.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_101,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,HDHPC,225.2,,-2.8,-1.23,Himal Dolakha Hydropower Company Limited,2880.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_102,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,PMHPL,340.1,,-4.2,-1.22,Panchakanya Mai Hydropower Ltd,2786.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_103,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NMB,242.0,,-3.0,-1.22,NMB Bank Limited,238.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_104,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,WNLB,1482.0,,-18.0,-1.2,Wean Nepal Laghubitta Bittiya Sanstha Limited,2781.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_105,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,MBL,247.0,,-3.0,-1.2,Machhapuchhre Bank Limited,140.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_106,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,PRVU,200.0,,-2.4,-1.19,Prabhu  Bank Limited,255.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_107,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,BANDIPUR,837.2,,-9.8,-1.16,Bandipur Cablecar and Tourism Limited,9297.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_108,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,VLUCL,513.0,,-6.0,-1.16,Vision Lumbini Urja Company Limited ,9225.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_109,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NBL,273.0,,-3.2,-1.16,Nepal Bank Limited,517.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_110,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,MEL,255.0,,-3.0,-1.16,Modi Energy Limited,9179.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_111,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,CFCL,500.1,,-5.8,-1.15,Central Finance Co. Ltd.,245.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_112,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,GUFL,511.1,,-5.9,-1.14,Gurkhas Finance Ltd.,204.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_113,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SSHL,216.0,,-2.5,-1.14,Shiva Shree Hydropower Ltd,2907.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_114,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,KEF,10.77,,-0.12,-1.1,Kumari Equity Fund,2933.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_115,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NIBLSTF,9.1,,-0.1,-1.09,NIBL Stable Fund,9244.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_116,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NICSF,9.16,,-0.1,-1.08,NIC Asia Select Fund 30,4967.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_117,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,PSF,12.17,,-0.13,-1.06,Prabhu Select Fund,4947.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_118,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,UHEWA,568.0,,-6.0,-1.05,Upper Hewakhola Hydropower Company Limited,8099.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_119,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,ALICL,453.2,,-4.8,-1.05,Asian Life Insurance Co. Limited,385.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_120,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NYADI,396.0,,-4.2,-1.05,Nyadi Hydropower Limited,8026.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_121,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SJCL,304.3,,-3.2,-1.04,SANJEN JALAVIDHYUT COMPANY LIMITED,2842.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_122,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,JOSHI,285.0,,-3.0,-1.04,Joshi Hydropower Development Company Ltd,2789.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_123,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,BHL,219.5,,-2.3,-1.04,Balephi Hydropower Limited,8055.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_124,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,KMCDB,890.2,,-9.3,-1.03,Kalika Laghubitta Bittiya Sanstha Ltd,593.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_125,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,UNHPL,486.0,,-5.0,-1.02,Union Hydropower Limited,2831.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_126,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SWMF,658.1,,-6.7,-1.01,Suryodaya Womi Laghubitta Bittiya Sanstha Limited,706.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_127,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,PHCL,304.0,,-3.1,-1.01,Peoples Hydropower Company Limited,8133.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_128,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,MHNL,265.3,,-2.7,-1.01,Mountain Hydro Nepal Limited,2811.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_129,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,CYCL,1482.0,,-15.0,-1.0,CYC Nepal Laghubitta Bittiya Sanstha Limited,8065.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_130,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,RSDC,673.0,,-6.7,-0.99,RSDC Laghubitta Bittiya Sanstha Ltd.,2748.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_131,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NIL,607.0,,-6.0,-0.98,Neco Insurance Limited,183.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_132,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,PPCL,384.0,,-3.8,-0.98,Panchthar Power Compant Limited,2813.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_133,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NHDL,630.0,,-6.2,-0.97,Nepal Hydro Developers Ltd.,2769.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_134,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,MKJC,501.1,,-4.9,-0.97,Mailung Khola Jal Vidhyut Company Limited,8005.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_135,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,HATHY,837.0,,-8.0,-0.95,Hathway Investment Nepal Limited,9213.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_136,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,AHPC,280.3,,-2.7,-0.95,Arun Valley Hydropower Development Co. Ltd.,360.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_137,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,MERO,721.2,,-6.8,-0.93,Mero Microfinance Bittiya Sanstha Ltd.,1741.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_138,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SWBBL,723.3,,-6.7,-0.92,Swabalamban Laghubitta Bittiya Sanstha Limited,268.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_139,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NMLBBL,612.3,,-5.7,-0.92,Nerude Mirmire Laghubitta Bittiya Sanstha Limited,396.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_140,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,DHPL,301.2,,-2.8,-0.92,Dibyashwori Hydropower Ltd.,2754.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_141,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SPHL,515.4,,-4.6,-0.88,Sayapatri Hydropower Limited,8121.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_142,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,MHL,505.0,,-4.5,-0.88,Mandakini Hydropower Limited,8102.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_143,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,PCBL,241.9,,-2.1,-0.86,Prime Commercial Bank Ltd.,357.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_144,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,EDBL,575.1,,-4.8,-0.83,Excel Development Bank Ltd.,274.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_145,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NIFRA,264.2,,-2.2,-0.83,Nepal Infrastructure Bank Limited,2919.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_146,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,ICFCD89,1090.0,,-8.9,-0.81,8% ICFC Finance Limited Debenture 2089,9327.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_147,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,LUK,9.84,,-0.08,-0.81,Laxmi Unnati Kosh,2902.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_148,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,ENL,891.0,,-7.0,-0.78,Emerging Nepal Limited,8034.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_149,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SHPC,516.0,,-4.0,-0.77,Sanima Mai Hydropower Ltd.,591.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_150,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NWCL,796.0,,-6.0,-0.75,Nepal Warehousing Company Limited ,9233.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_151,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NIBLGF,9.28,,-0.07,-0.75,NIBL Growth Fund,9138.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_152,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,CKHL,697.0,,-5.2,-0.74,Chirkhwa Hydropower Limited ,9232.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_153,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,MKHC,320.2,,-2.4,-0.74,Maya Khola Hydropower Company Limited,9149.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_154,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,HIDCL,269.8,,-2.0,-0.74,Hydorelectricity Investment and Development Company Ltd,2742.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_155,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NSIF2,10.92,,-0.08,-0.73,NMB Sulav Investment Fund - 2,8125.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_156,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,MSHL,718.0,,-5.2,-0.72,Mid Solu Hydropower Limited,9215.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_157,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SONA,439.0,,-3.1,-0.7,Sonapur Minerals And Oil Limited,9216.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_158,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NRN,1470.0,,-10.0,-0.68,NRN Infrastructure and Development Limited,2898.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_159,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SALICO,595.0,,-4.0,-0.67,Sagarmatha Lumbini Insurance Co. Limited,185.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_160,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SIKLES,593.3,,-4.0,-0.67,Sikles Hydropower Limited,8126.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_161,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NADEP,764.0,,-5.0,-0.65,Nadep Laghubittiya bittya Sanstha Ltd.,2784.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_162,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NICGF2,9.3,,-0.06,-0.64,NIC ASIA Growth Fund-2,9236.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_163,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SMB,1741.0,,-11.0,-0.63,Support Microfinance Bittiya Sanstha Ltd.,2771.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_164,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,KSBBL,477.0,,-3.0,-0.63,Kamana Sewa Bikas Bank Limited,459.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_165,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,RURU,656.0,,-4.1,-0.62,Ru Ru Jalbidhyut Pariyojana Limited,2935.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_166,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,EBLD85,1136.0,,-7.0,-0.61,10.50% Everest Bank Limited Debenture 2085,8119.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_167,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,GVL,492.0,,-3.0,-0.61,Green Ventures Limited,8045.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_168,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SHIVM,668.0,,-4.0,-0.6,SHIVAM CEMENTS LTD,2809.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_169,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NBF2,9.94,,-0.06,-0.6,NABIL BALANCED FUND-2,2835.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_170,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,MFIL,776.0,,-4.6,-0.59,Manjushree Finance Ltd.,516.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_171,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,MLBBL,1225.2,,-7.0,-0.57,Mithila LaghuBitta Bittiya Sanstha Limited,601.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_172,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,UMRH,532.6,,-3.0,-0.56,United IDI Mardi RB Hydropower Limited.,2914.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_173,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,UMHL,581.8,,-3.2,-0.55,United Modi Hydropower Ltd.,2760.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_174,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SHL,502.0,,-2.8,-0.55,Soaltee Hotel Limited,147.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
2026-04-28T14:26:59.313713+05:45,2026-04-28 14:26:59,top_losers,top_losers_175,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SFCL,381.0,,-2.1,-0.55,Samriddhi Finance Company Limited,256.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4111
